"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros","+/-","GP","GS","Min","G","KP","AT","SOT","TkW","YC","RC","Pen","ACNC","Int","CLR","BS","DW","DL","LBA","PKM","PKD","OG","GAO","CS"
"*059j3*","Brandon Williams","MUN","D","741","W (Tue)","MUN 0<br/>@NEW 1 F","0","0","0%","1114.2","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0435u*","Eric Bailly","MUN","D","482","W (Tue)","MUN 0<br/>@NEW 1 F","0","0","0%","1120","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c62*","Luke Berry","LUT","M","495","FA","LUT 1<br/>@BRF 3 F","0","0","0%","1156.64","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062p2*","Bobby Clark","LIV","M","525","W (Tue)","FUL 3<br/>@LIV 4 F","0","0","0%","1180.8","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*064oo*","Amario Cozier-Duberry","ARS","M","531","W (Tue)","WOL 1<br/>@ARS 2 F","0","0","0%","1179.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062hb*","Flynn Downes","WHU","M","545","FA","CRY 1<br/>@WHU 1 F","0","0","1%","1144.62","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r8r*","Ryan Fraser","NEW","M","561","FA","MUN 0<br/>@NEW 1 F","0","0","0%","1151.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06378*","Isak Hansen-Aaroen","MUN","M","585","W (Tue)","MUN 0<br/>@NEW 1 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05746*","Emil Krafth","NEW","D","751","FA","MUN 0<br/>@NEW 1 F","0","0","0%","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03hvn*","Javier Manquillo","NEW","D","636","FA","MUN 0<br/>@NEW 1 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061y9*","Alex Mighten","NOT","F","650","W (Tue)","EVE 1<br/>@NOT 0 F","0","0","0%","1068.67","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052i8*","Admiral Muskwe","LUT","F","655","FA","LUT 1<br/>@BRF 3 F","0","0","0%","1089.47","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051l4*","Rhys Norrington-Davies","SHU","D","661","W (Tue)","SHU 0<br/>@BUR 5 F","0","0","0%","1127.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*065ao*","Ethan Nwaneri","ARS","M","662","W (Tue)","WOL 1<br/>@ARS 2 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05trt*","Andrew Omobamidele","NOT","D","671","W (Tue)","EVE 1<br/>@NOT 0 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ex1*","Ben Parkinson","NEW","F","754","FA","MUN 0<br/>@NEW 1 F","0","0","0%","1185.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062op*","Omar Richards","NOT","D","697","W (Tue)","EVE 1<br/>@NOT 0 F","0","0","0%","1118.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05nsf*","Malang Sarr","CHE","D","704","FA","BHA 2<br/>@CHE 3 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lkm*","Jonjo Shelvey","NOT","M","713","W (Tue)","EVE 1<br/>@NOT 0 F","0","0","0%","1152.4","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04tsd*","Japhet Tanganga","TOT","D","722","FA","TOT 3<br/>@MCI 3 F","0","0","0%","1149","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02rn6*","James Tomkins","CRY","D","726","W (Tue)","CRY 1<br/>@WHU 1 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*035n1*","Bertrand Traore","AVL","M","459","W (Tue)","AVL 2<br/>@BOU 2 F","0","0","0%","1164.47","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cmd*","Diego Moreira","CHE","F","747","FA","BHA 2<br/>@CHE 3 F","0","0","0%","1150","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*058vf*","Steven Alzate","BHA","M","473","W (Tue)","BHA 2<br/>@CHE 3 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fy6*","Fode Ballo-Toure","FUL","D","422","FA","FUL 3<br/>@LIV 4 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tr4*","Mads Bech Sorensen","BRF","D","491","W (Tue)","LUT 1<br/>@BRF 3 F","0","0","0%","1166.48","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066rl*","Rhys Bennett","MUN","D","493","W (Tue)","MUN 0<br/>@NEW 1 F","0","0","0%","1092.7","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c65*","Allan Campbell","LUT","M","508","FA","LUT 1<br/>@BRF 3 F","0","0","0%","1099.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066ni*","Thomas Cannon","EVE","F","509","FA","EVE 1<br/>@NOT 0 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mf8*","Nathan Ferguson","CRY","D","552","W (Tue)","CRY 1<br/>@WHU 1 F","0","0","0%","1136.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lof*","Ryan Fredericks","BOU","D","562","W (Tue)","AVL 2<br/>@BOU 2 F","0","0","0%","1146.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063u9*","Remo Freuler","NOT","M","564","W (Tue)","EVE 1<br/>@NOT 0 F","0","0","0%","1245.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*067yx*","Gustavo Scarpa","NOT","M","565","W (Tue)","EVE 1<br/>@NOT 0 F","0","0","0%","1135.7","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066si*","Alfie Gilchrist","CHE","D","568","FA","BHA 2<br/>@CHE 3 F","0","0","0%","1095.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uhl*","Kaide Gordon","LIV","F","574","W (Tue)","FUL 3<br/>@LIV 4 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05o2r*","Antwoine Hackford","SHU","F","756","W (Tue)","SHU 0<br/>@BUR 5 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cm9*","Hwang Ui-Jo","NOT","F","606","W (Tue)","EVE 1<br/>@NOT 0 F","0","0","0%","1117.13","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05t6z*","Tim Iroegbunam","AVL","M","608","W (Tue)","AVL 2<br/>@BOU 2 F","0","0","0%","1146.52","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05s00*","Daniel Jebbison","SHU","F","611","W (Tue)","SHU 0<br/>@BUR 5 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0637a*","Charlie McNeill","MUN","F","647","W (Tue)","MUN 0<br/>@NEW 1 F","0","0","0%","1089.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05vyh*","Andy Moran","BHA","M","652","W (Tue)","BHA 2<br/>@CHE 3 F","0","0","0%","1111.2","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dpr*","Benicio Baker-Boaitey","BHA","F","461","W (Tue)","BHA 2<br/>@CHE 3 F","0","0","0%","1147.44","0%","0%","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fwx*","Santiago Bueno","WOL","D","445","W (Tue)","WOL 1<br/>@ARS 2 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tra*","Emiliano Marcondes Camargo Hansen","BOU","M","507","W (Tue)","AVL 2<br/>@BOU 2 F","0","0","0%","1109.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xsd*","Daniel Chesters","WHU","M","521","FA","CRY 1<br/>@WHU 1 F","0","0","0%","1007","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c4r*","Darko Churlinov","BUR","F","524","W (Tue)","SHU 0<br/>@BUR 5 F","0","0","0%","1189.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*040ah*","Tom Davies","SHU","M","425","W (Tue)","SHU 0<br/>@BUR 5 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06f2e*","Mohamed Drager","NOT","D","546","W (Tue)","EVE 1<br/>@NOT 0 F","0","0","0%","1068.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uho*","CJ Egan-Riley","BUR","D","549","W (Tue)","SHU 0<br/>@BUR 5 F","0","0","0%","1115.92","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066rp*","Noam Emeran","MUN","F","550","W (Tue)","MUN 0<br/>@NEW 1 F","0","0","0%","1078.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051l5*","John Fleck","SHU","M","444","W (Tue)","SHU 0<br/>@BUR 5 F","0","0","0%","-","0%","0%","1","1","45","0","1","0","0","0","1","0","0","0","0","1","0","2","5","0","0","0","0","2","0"
"*06cro*","Omari Forson","MUN","M","555","W (Tue)","MUN 0<br/>@NEW 1 F","0","0","0%","1074.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056iu*","Jean-Philippe Gbamin","EVE","M","567","FA","EVE 1<br/>@NOT 0 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fwo*","Enso Gonzalez","WOL","F","571","W (Tue)","WOL 1<br/>@ARS 2 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tr0*","Charlie Goode","BRF","D","572","W (Tue)","LUT 1<br/>@BRF 3 F","0","0","0%","1148.48","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03dyo*","Anthony Knockaert","FUL","M","622","FA","FUL 3<br/>@LIV 4 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061xx*","Loic Mbe Soh","NOT","D","642","W (Tue)","EVE 1<br/>@NOT 0 F","0","0","0%","1098.65","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ewy*","Alex Murphy","NEW","D","457","FA","MUN 0<br/>@NEW 1 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mlb*","Lewis O'Brien","NOT","M","664","W (Tue)","EVE 1<br/>@NOT 0 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062ow*","David Ozoh","CRY","M","458","W (Tue)","CRY 1<br/>@WHU 1 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05nuf*","Myles Peart-Harris","BRF","M","759","W (Tue)","LUT 1<br/>@BRF 3 F","0","0","0%","-","0%","0%","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","3","0","0","0","0","0","0"
"*068nb*","Sebastian Revan","AVL","D","696","W (Tue)","AVL 2<br/>@BOU 2 F","0","0","0%","1025.2","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066se*","Charles Sagoe Junior","ARS","F","701","W (Tue)","WOL 1<br/>@ARS 2 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066tb*","Kadan Young","AVL","M","743","W (Tue)","AVL 2<br/>@BOU 2 F","0","0","0%","1041.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r8p*","Harry Arter","NOT","M","479","W (Tue)","EVE 1<br/>@NOT 0 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060y3*","Dara Costelloe","BUR","F","528","W (Tue)","SHU 0<br/>@BUR 5 F","0","0","0%","1145.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ewn*","Luc De Fougerolles","FUL","D","537","FA","FUL 3<br/>@LIV 4 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ux0*","Owen Dodgson","BUR","D","543","W (Tue)","SHU 0<br/>@BUR 5 F","0","0","0%","1094.14","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066rj*","Sean Grehan","CRY","D","579","W (Tue)","CRY 1<br/>@WHU 1 F","0","0","0%","1099.2","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uhv*","Micah Hamilton","MCI","M","584","FA","TOT 3<br/>@MCI 3 F","0","0","0%","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*035mq*","Isaac Hayden","NEW","M","589","FA","MUN 0<br/>@NEW 1 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*047l2*","Jeff Hendrick","NEW","M","593","FA","MUN 0<br/>@NEW 1 F","0","0","0%","1246.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066rk*","Marc Jurado Gomez","MUN","D","614","W (Tue)","MUN 0<br/>@NEW 1 F","0","0","0%","1129.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dpw*","Ji-Soo Kim","BRF","D","620","W (Tue)","LUT 1<br/>@BRF 3 F","0","0","0%","1241.2","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066sd*","Myles Lewis-Skelly","ARS","M","628","W (Tue)","WOL 1<br/>@ARS 2 F","0","0","0%","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06gxa*","Alex Matos","CHE","F","752","FA","BHA 2<br/>@CHE 3 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06exi*","Michael Ndiweni","NEW","F","656","FA","MUN 0<br/>@NEW 1 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r93*","Tyler Onyango","EVE","M","673","FA","EVE 1<br/>@NOT 0 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cm2*","Glen Rea","LUT","D","695","FA","LUT 1<br/>@BRF 3 F","0","0","0%","1097.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066nh*","Ishe Samuels-Smith","CHE","D","702","FA","BHA 2<br/>@CHE 3 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06gx9*","Ronnie Stutter","CHE","F","720","FA","BHA 2<br/>@CHE 3 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c64*","Louie Watson","LUT","M","734","FA","LUT 1<br/>@BRF 3 F","0","0","0%","1065.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fwk*","Emilio Ballard-Matthews","WOL","F","485","W (Tue)","WOL 1<br/>@ARS 2 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062dp*","Giulian Biancone","NOT","D","497","W (Tue)","EVE 1<br/>@NOT 0 F","0","0","0%","1152.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dpx*","Ethan Brierley","BRF","M","501","W (Tue)","LUT 1<br/>@BRF 3 F","0","0","0%","1048.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06exg*","Nathan Carlyon","NEW","M","511","FA","MUN 0<br/>@NEW 1 F","0","0","0%","1132.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056ix*","Bruno Jordao","WOL","M","517","W (Tue)","WOL 1<br/>@ARS 2 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062p1*","Luke Chambers","LIV","D","520","W (Tue)","FUL 3<br/>@LIV 4 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06crn*","Toby Collyer","MUN","M","526","W (Tue)","MUN 0<br/>@NEW 1 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05zd7*","Lucas De Bolle","NEW","M","536","FA","MUN 0<br/>@NEW 1 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06bdb*","Matthew Dibley-Dias","FUL","M","541","FA","FUL 3<br/>@LIV 4 F","0","0","0%","1148.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*032f5*","Paul Dummett","NEW","D","454","FA","MUN 0<br/>@NEW 1 F","0","0","0%","1250.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05m9s*","John-Kymani Gordon","CRY","F","573","W (Tue)","CRY 1<br/>@WHU 1 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066sh*","Bashir Humphreys","CHE","D","603","FA","BHA 2<br/>@CHE 3 F","0","0","0%","1154.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06662*","Bradley Ibrahim","ARS","M","607","W (Tue)","WOL 1<br/>@ARS 2 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ewu*","Willy Kambwala","MUN","D","615","W (Tue)","MUN 0<br/>@NEW 1 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mks*","Terence Kongolo","FUL","D","623","FA","FUL 3<br/>@LIV 4 F","0","0","0%","1167.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061vi*","Jamal Lowe","BOU","F","631","W (Tue)","AVL 2<br/>@BOU 2 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fwy*","Han-Noah Massengo","BUR","M","640","W (Tue)","SHU 0<br/>@BUR 5 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cm5*","John McAtee","LUT","F","644","FA","LUT 1<br/>@BRF 3 F","0","0","0%","1138.8","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ewq*","Delano McCoy-Splatt","FUL","M","645","FA","FUL 3<br/>@LIV 4 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ex0*","Jamie Miley","NEW","M","651","FA","MUN 0<br/>@NEW 1 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ewo*","Idris Odutayo","FUL","D","667","FA","FUL 3<br/>@LIV 4 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hrw*","Ryan One","SHU","M","672","W (Tue)","SHU 0<br/>@BUR 5 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061xz*","Jonathan Panzo","NOT","D","676","W (Tue)","EVE 1<br/>@NOT 0 F","0","0","0%","1124.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04boi*","Dion Pereira","LUT","M","682","FA","LUT 1<br/>@BRF 3 F","0","0","0%","1115.19","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ex3*","Josh Powell","NOT","M","691","W (Tue)","EVE 1<br/>@NOT 0 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ewz*","Jay Turner-Cooke","NEW","M","729","FA","MUN 0<br/>@NEW 1 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062i1*","Reuell Walters","ARS","D","733","W (Tue)","WOL 1<br/>@ARS 2 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ye4*","Jack Wells-Morrison","CRY","M","736","W (Tue)","CRY 1<br/>@WHU 1 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05opi*","Andi Zeqiri","BHA","F","744","W (Tue)","BHA 2<br/>@CHE 3 F","0","0","0%","1129.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066t1*","Yago Alonso","TOT","F","749","FA","TOT 3<br/>@MCI 3 F","0","0","0%","-","0%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cm8*","Brandon Aguilera","NOT","M","466","W (Tue)","EVE 1<br/>@NOT 0 F","0","0","0%","1101.7","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ewt*","Sonny Aljofree","MUN","D","470","W (Tue)","MUN 0<br/>@NEW 1 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066sg*","Josh Brooking","CHE","D","502","FA","BHA 2<br/>@CHE 3 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hcl*","Jake Burger","LUT","M","504","FA","LUT 1<br/>@BRF 3 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066iy*","Kaelan Casey","WHU","D","513","FA","CRY 1<br/>@WHU 1 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hwc*","Leo Castledine","CHE","M","515","FA","BHA 2<br/>@CHE 3 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066sz*","Alfie Dorrington","TOT","D","544","FA","TOT 3<br/>@MCI 3 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yc5*","Josh Feeney","AVL","M","551","W (Tue)","AVL 2<br/>@BOU 2 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cm3*","Aidan Francis-Clarke","LUT","D","558","FA","LUT 1<br/>@BRF 3 F","0","0","0%","1148.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066j7*","Nathan Fraser","WOL","F","560","W (Tue)","WOL 1<br/>@ARS 2 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062z6*","Harvey Griffiths","WOL","M","580","W (Tue)","WOL 1<br/>@ARS 2 F","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
